#code,long,cosphip,sinphip,gclat,gdlat,height,name
708,255.048,0.77092,0.6352,39.4868,39.6758,1642.88,"Chamberlin Observatory, Denver"
709,254.229,0.84025,0.541096,32.7803,32.9557,2478.68,"W & B Observatory, Cloudcroft"
710,254.734,0.7798,0.62458,38.6929,38.8808,2602.44,"MPO Observatory, Florissant"
711,255.979,0.86114,0.50731,30.503,30.6715,2102.72,"McDonald Observatory, Fort Davis"
712,255.119,0.778365,0.62625,38.8192,39.0072,2178.99,"USAF Academy Observatory, Colorado Springs"
713,254.99,0.76865,0.63793,39.6905,39.8797,1656.38,Thornton
714,246.817,0.82444,0.56439,34.3945,34.5741,1223.67,Bagdad
715,253.276,0.84546,0.53264,32.2109,32.3847,1338.02,"Jornada Observatory, Las Cruces"
716,255.249,0.77753,0.62731,38.8965,39.0847,2301.73,"Palmer Divide Observatory, Colorado Springs"
717,256.048,0.8616,0.50636,30.4426,30.611,1538.86,Prude Ranch
718,247.704,0.76004,0.64802,40.4513,40.6414,1340.03,Tooele
719,253.086,0.829384,0.557204,33.8943,34.0727,1422.49,Etscorn Observatory
720,259.626,0.90216,0.43018,25.4934,25.6432,620.411,Universidad de Monterrey
721,259.731,0.76271,0.64476,40.2096,40.3995,776.082,Lime Creek
722,264.419,0.87017,0.4911,29.4392,29.6042,1.48298,Missouri City
723,263.33,0.82134,0.56861,34.6947,34.875,304.928,"Cottonwood Observatory, Ada"
724,260.805,0.94388,0.33026,19.2847,19.405,2282.79,"National Observatory, Tacubaya"
725,261.345,0.86883,0.49358,29.6008,29.7664,409.985,Fair Oaks Ranch
726,265.693,0.69024,0.7212,46.2566,46.4488,210.449,Brainerd
727,262.539,0.813941,0.579096,35.4308,35.6128,357.504,"Zeno Observatory, Edmond"
728,262.608,0.8861,0.46194,27.5338,27.6919,-0.302331,Corpus Christi
729,262.879,0.648804,0.758451,49.4552,49.6452,227.352,"Glenlea Astronomical Observatory, Winnipeg"
730,262.841,0.671544,0.738537,47.7201,47.9116,268.065,"University of North Dakota, Grand Forks"
731,272.671,0.7729,0.63244,39.2924,39.4811,160.605,"Rose-Hulman Observatory, Terre Haute"
732,263.23,0.95591,0.29359,17.0734,17.1817,1721.13,Oaxaca
733,263.355,0.83802,0.54387,32.9833,33.1593,209.002,"Allen, Texas"
734,263.999,0.77943,0.62449,38.7022,38.8901,405.121,"Farpoint Observatory, Eskridge"
735,264.406,0.872133,0.487634,29.2108,29.375,17.3721,"George Observatory, Needville"
736,263.336,0.87006,0.49132,29.4533,29.6183,84.8521,Houston
737,275.663,0.8282,0.5586,33.9987,34.1773,166.138,"New Bullpen Observatory, Alpharetta"
738,267.673,0.7788,0.6252,38.7566,38.9446,123.511,Observatory of the State University of Missouri
739,265.244,0.77965,0.62419,38.6809,38.8688,296.425,"Sunflower Observatory, Olathe"
740,265.338,0.8511,0.5233,31.5853,31.7573,190.091,"SFA Observatory, Nacogdoches"
741,266.85,0.71493,0.69692,44.2692,44.4615,304.838,"Goodsell Observatory, Northfield"
742,266.312,0.748989,0.660428,41.4045,41.5955,284.035,"Drake University, Des Moines"
743,267.761,0.708545,0.703382,44.7905,44.9829,371.198,"University of Minnesota, Minneapolis"
744,273.838,0.76884,0.63735,39.6579,39.8471,215.449,"Doyan Rose Observatory, Indianapolis"
745,267.175,0.77569,0.62906,39.041,39.2294,249.65,"Morrison Obervatory, Glasgow"
746,275.225,0.72551,0.68597,43.3954,43.5875,289.43,"Brooks Observatory, Mt. Pleasant"
747,268.929,0.86373,0.50227,30.1785,30.3461,15.5282,Highland Road Park Observatory
748,268.468,0.75014,0.65912,41.3046,41.4955,245.496,"Van Allen Observatory, Iowa City"
749,276.164,0.82795,0.55902,34.0267,34.2054,352.577,Oakwood
750,268.728,0.71059,0.70131,44.6234,44.8158,282.041,"Hobbs Observatory, Fall Creek"
751,269.244,0.78038,0.62324,38.6121,38.7999,123.737,Lake Saint Louis
752,275.465,0.82278,0.56659,34.5524,34.7324,492.788,"Puckett Observatory, Mountain Town"
753,270.591,0.731622,0.679491,42.8843,43.0762,287.993,"Washburn Observatory, Madison"
754,271.443,0.73762,0.67303,42.3784,42.5701,335.702,"Yerkes Observatory, Williams Bay"
755,274.648,0.73353,0.67743,42.7231,42.915,224.469,Optec Observatory
756,272.326,0.74361,0.66641,41.8661,42.0575,162.861,"Dearborn Observatory, Evanston"
757,280.005,0.8096,0.5851,35.8557,36.0386,322.934,High Point
758,279.238,0.88044,0.47257,28.2244,28.385,6.62544,"BCC Observatory, Cocoa"
759,273.195,0.80946,0.5853,35.8697,36.0527,351.566,Nashville
760,273.605,0.77216,0.63337,39.3606,39.5494,293.698,"Goethe Link Observatory, Brooklyn"
761,277.646,0.88138,0.47083,28.111,28.2712,17.8802,Zephyrhills
762,274.201,0.70885,0.70304,44.7642,44.9566,205.867,"Four Winds Observatory, Lake Leelanau"
763,280.466,0.72157,0.69009,43.7225,43.9148,308.784,King City
764,275.144,0.83264,0.55205,33.5448,33.7223,326.52,"Puckett Observatory, Stone Mountain"
765,275.578,0.77669,0.62784,38.9505,39.1387,277.127,Cincinnati
766,275.517,0.736,0.67477,42.5148,42.7066,252.001,"Michigan State University Obs., East Lansing"
767,276.27,0.74102,0.6693,42.0888,42.2803,293.491,Ann Arbor
768,272.325,0.74359,0.666435,41.868,42.0593,174.967,Dearborn Observatory
769,276.989,0.76716,0.63936,39.8082,39.9976,225.007,"McMillin Observatory, Columbus"
770,274.079,0.77573,0.629,39.0368,39.2252,205.27,"Crescent Moon Observatory, Columbus"
771,277.57,0.922,0.389,22.8753,23.0133,7724.3,"Boyeros Observatory, Havana"
772,284.086,0.70517,0.70669,45.0617,45.2541,131.364,"Boltwood Observatory, Stittsville"
773,278.432,0.74966,0.65966,41.346,41.537,236.06,"Warner and Swasey Observatory, Cleveland"
774,278.925,0.74905,0.66039,41.4006,41.5916,414.112,"Warner and Swasey Nassau Station, Chardon"
775,284.617,0.76029,0.64743,40.4163,40.6063,100.167,"Sayre Observatory, South Bethlehem"
776,284.467,0.73472,0.67619,42.6245,42.8163,407.283,"Foggy Bottom, Hamilton"
777,280.602,0.72454,0.68695,43.4745,43.6667,123.807,Toronto
778,279.978,0.76172,0.64582,40.2928,40.4827,355.908,"Allegheny Observatory, Pittsburgh"
779,280.578,0.72219,0.68943,43.6706,43.8628,240.371,"David Dunlap Observatory, Richmond Hill"
780,281.478,0.78868,0.6128,37.847,38.0336,225.572,"Leander McCormick Observatory, Charlottesville"
781,281.508,1.00045,-0.00405,-0.231942,-0.233505,2922.8,Quito
#782,281.65,0.999,0.0,0.0,0.0,-6378.14,"Quito, comet astrograph station"
783,282.02,0.783,0.622,38.4629,38.6503,8213.04,Rixeyville
784,282.215,0.7414,0.66895,42.0593,42.2507,585.706,"Stull Observatory, Alfred University"
785,285.354,0.76323,0.64397,40.1558,40.3456,38.9962,"Fitz-Randolph Observatory, Princeton"
786,282.935,0.77906,0.62487,38.7325,38.9204,90.8357,"U.S. Naval Obs., Washington (since 1893)"
787,282.949,0.77934,0.62451,38.7063,38.8942,38.4261,"U.S. Naval Obs., Washington (before 1893)"
788,284.367,0.76953,0.6365,39.5951,39.7842,124.388,"Mount Cuba Observatory, Wilmington"
789,284.594,0.73188,0.67922,42.8628,43.0547,309.935,"Litchfield Observatory, Clinton"
790,284.284,0.70343,0.7084,45.2017,45.3941,84.0808,"Dominion Observatory, Ottawa"
791,284.524,0.76713,0.63937,39.8098,39.9991,119.422,"Flower and Cook Observatory, Philadelphia"
792,288.3,0.753,0.657,41.105,41.2956,4988.34,"University of Rhode Island, Quonochontaug"
793,286.22,0.7366,0.67407,42.4619,42.6537,38.6954,"Dudley Observatory, Albany (before 1893)"
794,286.11,0.74789,0.66161,41.4971,41.6882,55.1183,"Vassar College Observatory, Poughkeepsie"
795,286.012,0.7589,0.6491,40.5409,40.7311,317.099,Rutherford
796,286.45,0.755,0.654,40.8999,41.0904,1985.49,Stamford
797,287.075,0.75218,0.65676,41.1256,41.3163,49.11,"Yale Observatory, New Haven"
798,287.015,0.75093,0.65822,41.2359,41.4267,220.816,"Yale Observatory, Bethany"
799,288.865,0.73896,0.6715,42.2617,42.4533,41.564,Winchester
800,288.451,0.96006,-0.28021,-16.2708,-16.3746,2429.02,"Harvard Observatory, Arequipa"
801,288.442,0.738364,0.672183,42.3137,42.5054,179.868,Oak Ridge Observatory
802,288.872,0.739802,0.670574,42.1899,42.3815,22.4001,"Harvard Observatory, Cambridge"
803,288.917,0.74543,0.66436,41.7088,41.9001,46.9191,Taunton
804,289.312,0.83421,-0.54976,-33.3856,-33.5627,571.191,Santiago-San Bernardo
805,288.98,0.83997,-0.54145,-32.8061,-32.9815,2209.07,Santiago-Cerro El Roble
806,289.451,0.83584,-0.54738,-33.2202,-33.3968,868.688,Santiago-Cerro Calan
807,289.194,0.8656,-0.4998,-30.0023,-30.1691,2379.54,"Cerro Tololo Observatory, La Serena"
808,290.671,0.85098,-0.52414,-31.63,-31.802,2361.08,El Leoncito
809,289.266,0.87344,-0.486052,-29.0951,-29.2588,2345.37,"European Southern Observatory, La Silla"
810,288.515,0.73712,0.67352,42.4185,42.6102,102.903,"Wallace Observatory, Westford"
811,289.896,0.752586,0.656289,41.0899,41.2806,11.9191,"Maria Mitchell Observatory, Nantucket"
812,288.454,0.83992,-0.54093,-32.7826,-32.958,136.622,Vina del Mar
813,289.308,0.83533,-0.54805,-33.2684,-33.4451,507.413,Santiago-Quinta Normal (1862-1920)
814,288.419,0.746007,0.663734,41.66,41.8512,121.97,North Scituate
815,289.348,0.83539,-0.54799,-33.2636,-33.4404,615.842,Santiago-Santa Lucia (1849-1861)
816,285.758,0.71645,0.69542,44.1466,44.339,537.602,Rand Observatory
817,288.61,0.74018,0.67017,42.1582,42.3497,67.3677,Sudbury
818,286.417,0.704,0.7079,45.1583,45.3507,368.412,"Gemeaux Observatory, Laval"
819,284.385,0.6972,0.71451,45.7025,45.8949,168.913,Val-des-Bois
820,295.376,0.930491,-0.365872,-21.4649,-21.5963,1842.14,Tarija
821,295.45,0.852688,-0.521032,-31.4269,-31.5983,1213.07,Cordoba-Bosque Alegre
822,295.801,0.854203,-0.518325,-31.2491,-31.42,427.599,Cordoba
823,288.169,0.73715,0.67354,42.4182,42.6099,330.089,Fitchburg
824,285.753,0.71641,0.69546,44.1499,44.3422,533.45,Lake Clear
825,288.259,0.74033,0.67003,42.1464,42.338,173.031,Granville
826,288.228,0.69312,0.71843,46.0272,46.2195,113.123,Plessissville
827,287.539,0.6619,0.7471,48.4604,48.6513,100.987,Saint-Felicien
828,288.976,0.74656,0.6631,41.6117,41.8029,53.532,Assonet
829,290.698,0.85102,-0.52411,-31.6273,-31.7993,2477.08,Complejo Astronomico El Leoncito
830,288.57,0.73491,0.6759,42.6049,42.7967,39.4681,Hudson
831,277.413,0.87191,0.48804,29.2373,29.4016,48.8282,"Rosemary Hill Observatory, University of Florida"
832,283.185,0.7653,0.6416,39.9753,40.1648,347.011,Etters
833,301.463,0.82373,-0.56508,-34.4502,-34.6299,-4.63686,"Obs. Astronomico de Mercedes, Buenos Aires"
834,301.565,0.82398,-0.56473,-34.4255,-34.6052,39.4169,Buenos Aires-AAAA
835,288.643,0.73709,0.67354,42.4205,42.6122,48.4429,"Drum Hill Station, Chelmsford"
836,288.501,0.74708,0.66252,41.567,41.7581,61.9752,"Furnace Brook Observatory, Cranston"
837,279.755,0.89228,0.44996,26.761,26.916,-25.1589,Jupiter
838,275.863,0.77,0.63596,39.5541,39.7431,225.722,Dayton
839,302.068,0.82097,-0.56906,-34.728,-34.9084,11.0568,La Plata
840,276.283,0.73235,0.6787,42.8226,43.0145,237.694,Flint
841,279.442,0.796229,0.60322,37.1474,37.3328,978.779,"Martin Observatory, Blacksburg"
842,282.768,0.76901,0.63713,39.642,39.8312,149.08,Gettysburg College Observatory
843,273.065,0.82481,0.56357,34.3437,34.5232,201.394,"Emerald Lane Observatory, Decatur"
844,303.81,0.822499,-0.566884,-34.5754,-34.7555,88.7567,Observatorio Astronomico Los Molinos
845,283.506,0.73942,0.67107,42.2257,42.4173,356.342,"Ford Observatory, Ithaca"
846,269.655,0.779842,0.623926,38.6622,38.85,193.555,"Principia Astronomical Observatory, Elsah"
847,275.975,0.7078,0.7041,44.8499,45.0423,250.877,"Lunar Cafe Observator, Flint"
848,237.022,0.72412,0.68741,43.5102,43.7024,213.048,"Tenagra Observatory, Cottage Grove"
849,265.169,0.77927,0.62467,38.716,38.9039,331.785,"Everstar Observatory, Olathe"
850,274.08,0.8181,0.57333,35.023,35.2041,669.627,"Cordell-Lorenz Observatory, Sewanee"
851,296.419,0.71284,0.699,44.4384,44.6308,110.765,"Burke-Gaffney Observatory, Halifax"
852,269.405,0.7805,0.6231,38.6016,38.7893,160.815,"River Moss Observatory, St. Peters"
853,249.152,0.84365,0.53544,32.4021,32.5764,1189.86,Biosphere 2 Observatory
854,249.18,0.846183,0.531351,32.1263,32.2999,835.775,"Sabino Canyon Observatory, Tucson"
855,266.538,0.7093,0.7026,44.7281,44.9205,255.27,"Wayside Observatory, Minnetonka"
856,242.554,0.83,0.556,33.8173,33.9955,380.432,Riverside
857,249.399,0.85213,0.52204,31.4929,31.6645,1554.59,"Iowa Robotic Observatory, Sonoita"
858,253.78,0.8194,0.5719,34.9131,35.0939,2198.45,"Tebbutt Observatory, Edgewood"
859,316.31,0.94132,-0.33707,-19.7015,-19.824,1482.95,Wykrota Observatory-CEAMIG
860,313.035,0.92108,-0.38842,-22.8652,-23.0033,877.286,Valinhos
861,312.92,0.92253,-0.38487,-22.6454,-22.7825,589.033,Barao Geraldo
862,138.526,0.80861,0.58658,35.9578,36.1409,780.772,Saku
863,137.18,0.807,0.588,36.078,36.2614,-2156.39,Furukawa
864,130.753,0.84257,0.5368,32.5011,32.6758,65.1826,Kumamoto
865,285.879,0.74765,0.66189,41.5183,41.7094,100.169,"Emmy Observatory, New Paltz"
866,283.51,0.7784,0.6257,38.7933,38.9814,145.12,"U.S. Naval Academy, Michelson"
867,134.122,0.81671,0.57522,35.1576,35.3389,392.517,Saji Observatory
868,135.136,0.83066,0.55492,33.7448,33.9228,24.1385,Hidaka Observatory
869,133.43,0.8348,0.5487,33.3162,33.4931,-26.1184,Tosa
870,313.17,0.934,-0.359,-21.0252,-21.1542,6708.42,Campinas
871,134.393,0.82256,0.56678,34.5686,34.7486,30.311,Akou
872,134.241,0.82904,0.55734,33.9118,34.0902,91.3425,Tokushima
873,133.772,0.8241,0.56455,34.4131,34.5928,17.5295,Kurashiki Observatory
874,314.417,0.924359,-0.380986,-22.3996,-22.5355,1810.67,Itajuba
875,139.235,0.80896,0.58593,35.9158,36.0988,140.186,Yorii
876,139.247,0.80762,0.58774,36.045,36.2283,52.4061,Honjo
877,139.083,0.81194,0.58196,35.6312,35.8136,657.82,Okutama
878,136.914,0.82019,0.57019,34.8067,34.9873,61.7827,Kagiya
879,137.354,0.8197,0.57099,34.8605,35.0411,429.86,Tokai
880,316.777,0.92169,-0.38664,-22.7576,-22.8952,33.2653,Rio de Janeiro
881,137.257,0.81872,0.5723,34.9542,35.1352,118.174,Toyota
882,137.356,0.81842,0.57281,34.9881,35.1691,426.52,JCPM Oi Station
883,138.421,0.81986,0.57065,34.8392,35.0199,20.7105,Shizuoka
884,138.079,0.8187,0.5724,34.9596,35.1405,380.948,Kawane
885,138.467,0.82049,0.56975,34.7762,34.9567,21.1672,JCPM Yakiimo Station
886,138.937,0.81836,0.5728,34.9896,35.1706,76.9535,Mishima
887,139.337,0.80745,0.58798,36.0619,36.2452,82.7065,Ojima
888,138.995,0.81885,0.57217,34.9439,35.1247,319.175,Gekko
889,140.143,0.80322,0.59372,36.4709,36.655,132.195,Karasuyama
890,140.25,0.8108,0.5834,35.7364,35.919,146.607,JCPM Tone Station
891,140.863,0.78606,0.61609,38.0883,38.2753,48.7346,JCPM Kimachi Station
892,139.475,0.80852,0.5865,35.9571,36.1402,16.2697,YGCO Hoshikawa and Nagano Stations
893,140.862,0.786233,0.61587,38.0722,38.2592,46.0239,Sendai Municipal Observatory
894,138.448,0.81113,0.58321,35.7165,35.8991,1140.63,Kiyosato
895,140.72,0.78573,0.61658,38.1221,38.3091,333.425,Hatamae
896,138.368,0.81132,0.58292,35.6966,35.8792,1038.1,Yatsugatake South Base Observatory
897,139.493,0.80797,0.58725,36.0105,36.1937,7.27378,YGCO Chiyoda Station
898,138.188,0.82107,0.56899,34.7214,34.9018,278.65,Fujieda
899,142.55,0.7224,0.6891,43.6485,43.8408,-251.92,Toma
900,135.99,0.819572,0.571083,34.869,35.0498,102.087,Moriyama
901,137.088,0.81664,0.57525,35.1613,35.3427,139.001,Tajimi
902,132.221,0.82775,0.55922,34.0426,34.2213,14.9522,Ootake
903,135.177,0.81738,0.57418,35.0867,35.2679,46.6105,Fukuchiyama and Kannabe
904,135.12,0.824,0.565,34.4376,34.6173,1122.56,Go-Chome and Kobe-Suma
905,135.925,0.83368,0.5504,33.433,33.6102,13.274,Nachi-Katsuura Observatory
906,145.667,0.8113,-0.5837,-35.7336,-35.9161,3851.78,Cobram
907,144.976,0.79082,-0.61001,-37.6453,-37.8316,51.9845,Melbourne
908,137.247,0.80352,0.5933,36.4413,36.6254,68.853,Toyama
909,237.872,0.6711,0.7389,47.753,47.9444,89.1432,Snohomish Hilltop Observatory
910,6.9267,0.72368,0.68811,43.5567,43.7489,1271.02,Caussols-ODAS
911,282.923,0.7429,0.6672,41.9271,42.1185,179.515,"Collins Observatory, Corning Community College"
912,288.234,0.74769,0.66186,41.5155,41.7065,163.325,"Carbuncle Hill Observatory, Greene"
913,303.816,0.82093,-0.56912,-34.7321,-34.9125,20.8525,"Observatorio Kappa Crucis, Montevideo"
914,288.011,0.73809,0.67254,42.3395,42.5311,430.621,"Underwood Observatory, Hubbardston"
915,261.879,0.86861,0.49393,29.6245,29.7901,300.763,"River Oaks Observatory, New Braunfels"
916,272.684,0.77287,0.63248,39.2953,39.484,175.142,"Oakley Observatory, Terre Haute"
917,237.552,0.6814,0.72948,46.9518,47.1437,106.301,Pacific Lutheran University Keck Observatory
918,257.869,0.72071,0.6911,43.7985,43.9908,831.034,"Badlands Observatory, Quinn"
919,248.318,0.8419,0.5379,32.575,32.7498,261.248,Desert Beaver Observatory
920,282.335,0.73161,0.67947,42.8839,43.0758,140.609,"RIT Observatory, Rochester"
921,254.473,0.83988,0.54159,32.8156,32.9911,2213.72,"SW Institute for Space Research, Cloudcroft"
922,272.833,0.82335,0.56569,34.4914,34.6712,213.663,"Timberland Observatory, Decatur"
923,284.63,0.76655,0.64006,39.8615,40.0509,116.944,"The Bradstreet Observatory, St. Davids"
924,287.677,0.68988,0.7215,46.2834,46.4756,15.8917,Observatoire du Cegep de Trois-Rivieres
925,249.859,0.8545,0.51811,31.2297,31.4006,1329.64,Palominas Observatory
926,249.121,0.85394,0.51902,31.291,31.462,1308.68,"Tenagra II Observatory, Nogales"
927,270.562,0.73509,0.67593,42.5992,42.7909,1011.91,Madison-YRS
928,286.676,0.75688,0.65136,40.7148,40.9052,-10.9888,"Moonedge Observatory, Northport"
929,268.776,0.86319,0.50319,30.2397,30.4074,11.4515,Port Allen
930,210.412,0.953752,-0.299638,-17.441,-17.5514,98.5125,"Southern Stars Observatory, Tahiti"
931,210.384,0.9533,-0.301,-17.5233,-17.6341,-23.9262,Punaauia
932,286.574,0.749771,0.659497,41.3348,41.5257,76.734,"John J. McCarthy Obs., New Milford"
933,249.734,0.85383,0.51924,31.3051,31.4761,1442.79,"Rockland Observatory, Sierra Vista"
934,242.957,0.83985,0.54108,32.792,32.9674,282.568,Poway Valley
935,282.339,0.77977,0.624,38.6681,38.8559,132.015,"Wyrick Observatory, Haymarket"
936,263.379,0.77614,0.62852,39.0006,39.189,296.317,"Ibis Observatory, Manhattan"
937,358.69,0.58065,0.81143,54.4129,54.5949,33.3397,"Bradbury Observatory, Stockton-on-Tees"
938,351.616,0.77243,0.63299,39.3339,39.5227,78.9871,Linhaceira
939,359.603,0.76982,0.63619,39.5708,39.7599,281.13,Observatorio Rodeno
940,358.961,0.63199,0.77238,50.7087,50.8972,8.94923,Waterlooville
941,359.614,0.76988,0.63608,39.5637,39.7528,126.642,Observatorio Pla D'Arguines
942,359.364,0.60413,0.79423,52.7416,52.9269,81.5707,Grantham
943,355.866,0.63881,0.76679,50.2024,50.3916,24.5745,Peverell
944,354.083,0.796657,0.602418,37.0959,37.2812,49.8026,"Observatorio Geminis, Dos Hermanas"
945,354.399,0.72671,0.68474,43.2968,43.4889,433.749,Observatorio Monte Deva
946,0.7931,0.75662,0.6517,40.7393,40.9297,156.246,Ametlla de Mar
947,2.1244,0.65268,0.75511,49.1615,49.3518,79.8769,Saint-Sulpice
948,0.2189,0.61048,0.78937,52.2825,52.4686,-31.0554,Pymoor
949,359.817,0.67454,0.73577,47.486,47.6776,32.4101,Durtal
950,342.118,0.87764,0.47847,28.5982,28.7602,2320.72,La Palma
951,358.298,0.62194,0.78046,51.449,51.6365,102.866,Highworth
952,359.758,0.7787,0.6253,38.7646,38.9527,28.421,Marxuquera
953,2.1339,0.74602,0.66393,41.6679,41.8591,1017.87,Montjoia
954,343.491,0.88148,0.47142,28.1381,28.2984,2362.7,Teide Observatory
955,350.674,0.78146,0.62188,38.5125,38.7002,66.4476,Sassoeiros
956,356.191,0.76224,0.6453,40.2507,40.4406,727.046,Observatorio Pozuelo
957,359.351,0.71047,0.70137,44.6307,44.8231,8.88335,Merignac
958,358.97,0.724206,0.687273,43.5011,43.6933,5.95085,Observatoire de Dax
959,1.4653,0.72596,0.68548,43.3572,43.5493,214.998,Ramonville Saint Agne
960,0.6108,0.63016,0.77387,50.8442,51.0325,39.8369,Rolvenden
961,356.821,0.56112,0.82498,55.778,55.9567,109.776,"City Observatory, Calton Hill, Edinburgh"
962,359.819,0.77845,0.62561,38.7875,38.9755,31.9499,Gandia
963,359.733,0.6084,0.7909,52.4307,52.6165,-352.996,Werrington
964,358.843,0.62471,0.77826,51.246,51.4337,105.813,Southend Bradfield
965,351.401,0.79761,0.60118,37.0063,37.1915,111.084,"Observacao Astronomica no Algarve, Portimao"
966,357.204,0.609591,0.7901,52.3485,52.5345,211.247,Church Stretton
967,358.978,0.61508,0.78585,51.9499,52.1366,145.352,Greens Norton
968,0.425,0.6158,0.7853,51.8979,52.0846,197.152,Haverhill
969,359.845,0.6235,0.7792,51.3339,51.5215,-10.2056,London-Regents Park
970,0.4954,0.62045,0.78162,51.5575,51.7447,17.1423,Chelmsford
971,350.812,0.781336,0.62204,38.5241,38.7118,87.4098,Lisbon
972,357.583,0.54359,0.83656,56.9845,57.1601,124.846,Dun Echt
973,359.667,0.62271,0.77983,51.3919,51.5794,3.48707,Harrow
974,8.922,0.71542,0.69637,44.2269,44.4193,80.0583,Genoa
975,359.633,0.77292,0.63239,39.2894,39.4782,56.3016,Observatorio Astronomico de Valencia
976,358.48,0.612,0.788,52.1653,52.3516,-1041.2,Leamington Spa
977,351.548,0.5866,0.80717,53.9927,54.1756,44.2582,Markree
978,357.245,0.588685,0.805673,53.8453,54.0285,107.171,Conder Brow
979,358.67,0.62896,0.77485,50.9331,51.1213,94.0371,South Wonston
980,357.22,0.58864,0.8057,53.8483,54.0315,77.9624,Lancaster
981,353.352,0.58409,0.80898,54.1704,54.3529,64.9858,Armagh
982,353.662,0.59771,0.79904,53.2022,53.3866,79.8658,"Dunsink Observatory, Dublin"
983,353.795,0.805167,0.591067,36.2821,36.4659,27.4199,San Fernando
984,357.26,0.631,0.774,50.8115,50.9997,4054.86,Eastfield
985,357.53,0.607,0.79,52.463,52.649,-10334.6,Telford
986,358.75,0.624,0.779,51.3043,51.4919,976.333,Ascot
987,355.374,0.58658,0.80721,53.995,54.1778,176.46,"Isle of Man Observatory, Foxdale"
988,355.706,0.56225,0.82421,55.6994,55.8784,81.0571,Glasgow
989,357.69,0.6,0.797,53.0267,53.2115,-1623.17,"Wilfred Hall Observatory, Preston"
990,356.312,0.7626,0.64487,40.2185,40.4084,696.576,Madrid
991,356.928,0.5975,0.79919,53.217,53.4014,49.1774,Liverpool (since 1867)
992,357.0,0.5973,0.7993,53.23,53.4144,-147.932,Liverpool (before 1867)
993,357.496,0.629975,0.774031,50.8582,51.0465,96.3806,Woolston Observatory
994,359.388,0.62827,0.7754,50.9838,51.1719,65.0603,Godalming
995,358.418,0.57819,0.81319,54.5866,54.7682,121.972,Durham
996,358.748,0.62025,0.78179,51.5725,51.7598,78.9803,Oxford
997,359.15,0.619,0.783,51.6719,51.8589,1215.3,Hartwell
998,359.758,0.622254,0.780206,51.4259,51.6133,76.1214,London-Mill Hill
999,359.473,0.71033,0.70153,44.6429,44.8353,95.0503,Bordeaux-Floirac
A00,0.377,0.62475,0.77821,51.2424,51.4301,15.5264,Gravesend
A01,0.7441,0.74414,0.66596,41.8266,42.0179,751.594,Masia Cal Maciarol Modul 2
A02,0.7441,0.74414,0.66596,41.8266,42.0179,751.594,Masia Cal Maciarol Modul 8
A03,1.4,0.7541,0.6546,40.9598,41.1504,177.856,Torredembarra
A04,1.7181,0.72206,0.68956,43.6811,43.8733,217.207,Saint-Caprais
A05,1.8175,0.72721,0.68417,43.2533,43.4454,247.248,Belesta
A06,2.4417,0.74922,0.66012,41.3825,41.5735,82.2045,Mataro
A07,2.7444,0.6607,0.74815,48.5519,48.7428,80.2131,Gretz-Armainvilliers
A08,2.8847,0.72735,0.68406,43.2432,43.4353,413.187,Malibert
A09,1.1803,0.65037,0.75711,49.3369,49.527,190.567,Quincampoix
A10,1.9281,0.75278,0.65613,41.0757,41.2664,272.909,Observatorio Astronomico de Corbera
A11,2.4718,0.63222,0.77219,50.6916,50.8801,-5.93859,Wormhout
A12,8.74768,0.703404,0.708434,45.2041,45.3965,122.027,Stazione Astronomica di Sozzago
A13,7.1394,0.68632,0.72501,46.5703,46.7624,691.359,"Observatoire Naef, Marly"
A14,5.1864,0.72028,0.69143,43.8293,44.0215,320.647,Les Engarouines Observatory
A15,6.7972,0.61903,0.78275,51.6616,51.8487,79.4866,"Josef Bresser Sternwarte, Borken"
A16,7.1922,0.68622,0.72511,46.5784,46.7705,719.164,Tentlingen
A17,8.68152,0.650125,0.757317,49.3553,49.5454,180.948,"Guidestar Observatory, Weinheim"
A18,7.1761,0.62342,0.77928,51.3404,51.528,71.7918,Herne
A19,7.0744,0.63164,0.77267,50.7348,50.9232,37.0,Koln
A20,7.51887,0.605274,0.793357,52.659,52.8444,44.1925,Sogel
A21,8.0581,0.63667,0.76862,50.3641,50.553,340.32,Irmtraut
A22,8.6531,0.64877,0.75848,49.4578,49.6478,227.893,Starkenburg Sternwarte-SOHAS
A23,8.6677,0.65027,0.75719,49.3442,49.5343,164.775,Weinheim
A24,8.9481,0.69995,0.71185,45.4829,45.6753,240.462,"New Millennium Observatory, Mozzate"
A25,9.1925,0.70104,0.71077,45.3949,45.5873,177.732,Nova Milanese
A26,8.65736,0.646597,0.760303,49.6206,49.8104,140.585,Darmstadt
A27,10.3236,0.61823,0.78341,51.7212,51.9082,241.227,"Eridanus Observatory, Langelsheim"
A28,10.3342,0.67398,0.73642,47.5349,47.7265,695.123,Kempten
A29,10.6733,0.72369,0.68782,43.5443,43.7365,38.2069,Santa Maria a Monte
A30,11.2231,0.700397,0.711555,45.4528,45.6451,887.38,Crespadoro
A31,11.4186,0.70024,0.71155,45.459,45.6514,164.559,Corcaroli Observatory
A32,10.5517,0.58423,0.80887,54.1602,54.3427,15.3529,Panker
A33,11.0157,0.63231,0.77217,50.6868,50.8754,257.3,Volkssternwarte Kirchheim
A34,10.7911,0.64944,0.75793,49.408,49.5981,323.867,Grosshabersdorf
